team_id,team_display_name,cust_id,display_name,race_count,old_classification,total_time,avg_speed,percentage,new_classification,deadzone,reclassified,driven,gold_race_count,gold_total_drive_time,gold_total_sesion_time,gold_total_percentage,index,total_index,total_session_time
-252527,Krips Racing Blue,831421,Christian Hindsch,1,Silver,5581.9126,202.1754054373406,26.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-159911,Austrian Simracers Blue,580583,Benedikt Hochleitner,1,Silver,6797.6392000000005,202.1079702301352,32.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-127445,LEO RACING TEAM #221,758401,Alessio Bonino,1,Gold,11899.2698,202.0502011703609,55.0,Gold,True,False,True,1,11899.27,21539.16,55.0,0,0,21539.1573
-140651,Chicane Online Racing Orange,392848,Ingmar Hamberg,1,Silver,10447.887599999998,201.94052577793812,49.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-134184,GROW RACING TEAM RED,380755,Pedro T Martins,1,Gold,9482.2047,201.80819559552432,44.0,Gold,True,False,True,1,9482.2,21539.16,44.0,0,0,21539.1573
-299638,Ingersoll Rand Enosis eSports #215,273285,Ale G Torres,1,Gold,5836.3245,201.76941268951035,27.0,Gold,True,False,True,1,5836.32,21539.16,27.0,0,0,21539.1573
-278379,Platinum Racing Team Orange,389317,Steven Bird2,1,Gold,11916.7988,201.75299568457933,55.0,Gold,True,False,True,1,11916.8,21539.16,55.0,0,0,21539.1573
-175849,Maniti Racing Yellow,364155,Stefan Schuster,1,Silver,6813.621899999999,201.63388594673856,32.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-62993,Fury Simsport Academy,656823,Rink Wilbrink3,1,Silver,11680.712,201.63013464083355,54.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-257782,PROTOSIM #3,823793,Luciano Gomes,1,Silver,5842.2245,201.5656479189391,27.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-258771,PROTOSIM #2,648414,Cristiano Rocha,1,Gold,5600.972900000001,201.4873957024145,26.0,Gold,True,False,True,1,5600.97,21539.16,26.0,0,0,21539.1573
-257782,PROTOSIM #3,777046,Ruben Carrapato,1,Silver,7550.3264,201.4556657971237,35.0,Silver,True,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-214868,PeakSimsportAustria,113603,Norbert Windholz,1,Silver,7801.2951,201.26432026743868,36.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-127445,LEO RACING TEAM #221,110954,Gaetano Vulcano2,1,Gold,9028.4862,201.0806610697594,42.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-298040,Peaky Drivers GT3,384294,Sergio Gomez Redondo,1,Silver,4638.8609,200.96747211851084,22.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-257782,PROTOSIM #3,149607,Pedro Bragança,1,Silver,2931.0666,200.88110018216577,14.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-252527,Krips Racing Blue,857753,Afonso Souto,1,Silver,8793.6694,200.8703727189926,41.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-257830,SR TECHNIC,613054,Luis Marinho,1,Gold,6604.7356,200.5819487246696,31.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-214868,PeakSimsportAustria,332166,Mathias Saurer,1,Silver,11009.203,200.55807513332255,51.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-159911,Austrian Simracers Blue,685554,Chris Mayr,1,Gold,9541.5878,200.55222054073644,44.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-299092,YS Sim-Sport PEC,327245,Paolo Ernesto Taddeolini,1,Gold,11756.3019,200.33370640650188,55.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-257829,SR TECHNIC #PEC,461417,Jorge  Mendes Pinheiro,1,Gold,3186.8557,200.15409135870192,15.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-264062,Team Upstate GT3,478574,Matias Nievas Soto,1,Silver,7852.6476,199.9481493995987,36.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-298040,Peaky Drivers GT3,665755,Manuel Roig,1,Silver,5907.2732000000005,199.3460818149396,27.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-299092,YS Sim-Sport PEC,564555,Mauro Dragoni,1,Silver,8134.3017,199.0568752959827,38.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-175849,Maniti Racing Yellow,390076,Stefan Kurzmann,1,Gold,3211.4269,198.6226767063576,15.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-298040,Peaky Drivers GT3,665522,Víctor Sánchez Fernández,1,Silver,6921.4126,198.49373826793683,32.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-257782,PROTOSIM #3,608985,Ricardo Varão,1,Silver,3233.9337,197.24034754478737,15.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-218497,Blue Chip Racing,146465,Thomas R Dunn,1,Gold,9471.9308,196.8469086751352,44.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-297670,TR Geekz Energy Simracing GT3,638166,Kaan Tunc,1,Silver,4249.656,196.28118166816327,20.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-297670,TR Geekz Energy Simracing GT3,575026,Daniel K Kühn,1,Silver,12294.7896,195.5503050552732,57.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-280178,Trackside Esports,127270,Simon Van  Dijk,1,Gold,9449.0861,192.13011230315703,44.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-272629,Platinum Racing Team red,407173,John Silvester,1,Gold,8258.3031,190.12651103919885,38.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-272629,Platinum Racing Team red,560270,Iwan Bremer,1,Gold,6794.781099999999,187.75062729388003,32.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-306961,Scopum Racing E-Sports Team Silver,867228,Fabian Sodke,1,Silver,2093.6094,187.4898865455992,10.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-158916,Over The Limit racing,413828,Justas Staciokas,1,Gold,1308.6623,187.46747579417547,6.0,Silver,False,True,True,0,0.0,0.0,0.0,0,0,21539.1573
-299312,CM x MSi Gaming GT3,605082,Mich Comazzetto,1,Silver,0.0,0.0,0.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
-305563,Scopum Racing E-Sport Team Silver,707718,Patrick Heit,1,Silver,0.0,0.0,0.0,Silver,False,False,True,0,0.0,0.0,0.0,0,0,21539.1573
